,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.14081776136734755,0.181725623943585,-0.045153091044755025,0.06924678864096695,0.019262280522930008,-0.06255371869048229,-0.05082276617843099,-0.10520287619396129,-0.07415607617719648,0.07025554899584481,-0.024023194054300506,0.054722268099645636,0.09869267032600221,0.0138327963531518,-0.07623353887992583,0.02636902674076431,-0.16595648731514911,0.05815602141737179,0.04360296425871842,0.10047911715695157,0.15069846086236185,0.06629613092107778,-0.17773053286821544,-0.04402930374505772,-0.01618178262865682,-0.11553919214353653,0.037275608726490404,-0.016726381530821247,-0.057434699519930826,-0.18189397309321997,-0.08691774028815344,0.05573510292913275,0.08518692672084183,0.12188878707396626,-0.06375481008168342,0.06853140789494057,0.021930790321524774,-0.11916251079369529,0.08732813926792554,-0.022331101443891777,-0.10209764912533657,-0.11583245186529757,0.018216298274099308,0.11239117458744453,-0.03312469430192488,0.12013062703571234,-0.266459779809559,0.2504219834397239,0.10847164618373947,-0.10303491752880271,-0.23454735267676344,-0.004385143246451857,0.011032924755454513,0.14882968912764288,-0.09320574712871288,-0.058028876381523424,-0.1556606463206039,-0.016627097801596904,-0.032121384390138626,-0.01636085940233483,0.06420105720551769,-0.09969504914745833,0.06557559884701485,0.15112227497070044,-0.020494931543186216,-0.043221863778767466,-0.007691469956296023,-0.018367357687623962,0.17877098793938456,-0.04049325354504079,-0.10480958576017407,0.011676811825636435,-0.07278149445476828,-0.03879354245283452,-0.06932763163486097,-0.12164372679751229,0.01984321443979183,0.024871086327649942,-0.15348353421726732,-0.047020462764436104,-0.0032226190465644293,-0.05276338592259433,-0.17717890952294518,0.10563678294959507,-0.08553404498446092,-0.07991325313690573,-0.008137037820268969,-0.21707947372922767,-0.1316384102529613,0.03498863196540168,-0.14987640688702739,0.12213517939766252,-0.052863762077168246,-0.11450342195552606,0.018067239467970286,-0.11125581124401261,0.02651577079398643,-0.09184989870199216,0.11418456913884718,-0.0529980816983041
1,-0.03577150446186549,0.01752347028395363,-0.1705231407252162,0.017146210493138057,-0.05553676798215427,0.1021279380173801,0.17755738927647108,0.03187087355986224,-0.0009641304257608377,0.1070858454740888,-0.016264379597930947,0.1333997573281927,0.016135456163086877,-0.021463734100287995,-0.038152818579662275,-0.133144333664277,0.06076282031307582,0.10636643548040668,-0.01912929706639795,-0.03792376292267167,-0.033483595006321656,0.048935876029215716,0.15555607779025046,0.12318077424951025,-0.03359209464954454,0.08627279412580854,0.009738807954423483,0.30063062430180876,-0.023381383591291504,0.07621493104727363,-0.011001712187598255,0.06955199628668843,0.07363751279686434,-0.08882983828272098,0.07461771680343059,0.18543261420247434,-0.019767746708975773,0.04290699316128568,-0.04154671569247377,-0.20527244060722347,-0.026224684459479945,-0.027713773257776,0.14380133278691973,-0.0773513750113564,-0.050864864019337,-0.1339484191187526,0.0776550005615524,0.03171025442836831,-0.10530271950112019,0.0735326066395841,0.15352734302673035,0.11703873863718602,0.010345973919701448,-0.013471794352300372,0.04753672525691787,0.012350293911719674,-0.10056168479098401,0.11875931118983302,0.24160253869302556,0.22145161209610284,0.13166886140300166,0.09613748939464874,-0.05569917237228056,-0.06570595467529909,0.07097941637954364,-0.057566972772288116,0.12369112917499564,-0.017250897038151365,-0.03629931755270068,0.19073885540732466,-0.08581853645308761,0.05848533326697776,0.05269822171180574,-0.10585316568804849,-0.17533134378741563,-0.020299893961714492,0.13940835964117373,0.26962098791919187,-0.07471337112305282,0.09366799337885168,-0.009196705153269225,-0.31129217757592637,0.12513961696880452,-0.083564780029048,-0.03389339157417164,-0.27968868270586844,-0.054943740935047704,-0.07795480148676338,0.006181105716710009,0.09247410337071728,0.05379221631199642,0.022870981247835303,-0.17086605955514378,-0.22638478358542152,0.01910963820388705,-0.072864113684071,-0.07780354861674564,0.167393538590763,-0.20776151534703136,-0.023309304533136448
2,0.002274222019671697,0.025438408466936638,-0.0928547811571567,-0.20884745221541007,0.052672973672021804,0.07656679689500297,-0.22391379605058653,0.08831029653857182,-0.05579030382156509,-0.030672499895619265,-0.0237011928441921,0.11886370697258067,0.04350090107304236,-0.06746407633150203,0.2238020628958804,-0.020633076344521505,-0.13490540928794817,0.11155355576962232,0.048007323436244614,-0.14933596181314718,0.07882668730541041,-0.20289866756163727,-0.031230824489991565,0.08325455770595062,0.09600319883518145,-0.23880325894567953,0.06114173501653827,-0.03862262100478356,-0.014793011161236958,-0.10228615043323637,-0.007049126859345705,0.0037658685108630696,0.04182189173797936,0.22357606344300293,-0.042696680496795064,0.20231974047441317,0.10205649243512846,-0.014148619943543399,0.08043032961160183,0.018635920944235305,-0.033350390363515475,-0.1248386358853512,-0.04326053589519275,0.02865750320668334,0.0339044845666003,0.11427813230261992,0.09475372386059233,-0.056860816657517056,0.04299384156770393,-0.028315596627755697,-0.013009454875774056,-0.03470168470794631,-0.0471262396051173,-0.08263841781064671,0.07902562817445168,0.1297209667382367,-0.06693365674152021,-0.12342382682433324,-0.06449858175489223,0.11594253241058573,-0.05437183993017338,0.08893462774371158,-0.08483823852446563,0.09756862895677265,0.10613238545336981,-0.006938864468353065,0.014953625439854,0.04035115451799823,0.013282944310840716,-0.014297075170373475,-0.09969442800405967,-0.12447660326072814,-0.08254991640759533,0.1166276411048548,-0.05341502977888427,-0.041195266483576,-0.017302328260912037,-0.09170956204261364,0.06466961524132189,0.25956555896281425,0.014603322542440527,0.01873500141165085,0.112937806636267,-0.05513955016009913,0.010303442300301505,0.09928511829972236,-0.167392361512153,-0.04262251908291614,-0.10340122344049406,0.14825553278046777,-0.12232403199775789,-0.0770597109965766,-0.13216618949884,0.1380816183583477,0.07107658354503471,0.04408582601042788,0.165054593464258,-0.024714682227082743,-0.041059533504808884,-0.08277307683124496
3,0.04084483773285353,-0.1052381425168919,-0.1991259664580171,0.17403227086687809,0.14937939889577834,0.07777306795350807,-0.08132782570074447,-0.009142521224544807,-0.06283711070196762,0.10394447071898175,-0.05267462621175881,0.06390995774166709,0.19278207213559564,-0.14460621451176814,0.03420916084791584,0.03460067622362319,-0.053763685282968064,-0.14132463218830185,-0.10985992735894348,0.09270959920791574,-0.11770187377992058,0.13577235073883123,-0.03601928929679106,-0.06059793329402929,-0.011323750979582105,0.18644717560188886,-0.009947263244709941,-0.11728391177645694,0.08993747011278691,-0.10926111096988518,-0.20947740690618916,0.09116534241841741,-0.11726813233515863,-0.050090930114758854,0.06710167819052391,-0.12486051382111098,-0.04280539002697923,0.03893624532191497,-0.0951286859344784,-0.061766532429196365,-0.19731449179959928,-0.15608005884717224,-0.0874905298591838,0.07167187798933593,0.05949835688781984,-0.10484612110395256,-0.07586333946474295,0.04196346842158798,-0.05657053137393954,0.11637653980884322,0.21759199539389407,0.0932684309922074,0.09620059570236054,0.04034631865983966,0.07350832899248165,-0.16441136624459435,0.09698654114724155,-0.17404308410770972,-0.03385882704457597,0.037732921631731545,0.006490976897495313,-0.005461674085748912,0.07623501490425696,-0.21897400655688803,-0.04649002159050694,-0.07980221901638647,0.027440742636486746,0.09544699144208468,-0.048823309795820016,0.10164261258933098,-0.06104556113075657,0.0847737538973568,-0.01403527585791686,-0.03591084979928447,-0.07677526594816149,-0.20925604477121998,-0.05735772113621694,-0.07695340932327768,-0.017995246412980757,-0.09078560463287774,-0.1513570129289709,-0.010722849250583966,-0.12082418765122355,0.06297527066598783,0.06585127664310772,0.052459008939630576,0.15060031994761935,0.013375820762227344,0.06381666385872757,-0.13294095734614067,-0.21935841375443516,-0.12266357539000804,-0.33630717702088486,-0.11405784609872424,-0.04531045252416031,0.1220639428189213,0.06713425671162013,-0.07180569928830369,0.13385737665981373,0.02329911581347907
4,0.17669383155902235,-0.08878035242060266,0.010842020103670497,0.053341973255604726,0.06294002298458572,-0.031410320919530874,-0.13687661590707098,0.09757382143962093,0.12062847213630724,0.10433212353204348,0.07359726258950769,-0.13344556212915942,-0.2556079708408912,0.028293212083584252,-0.09861493043597191,-0.12883106051068716,0.11327995566853852,-0.17741483629017005,0.16135404574692747,0.2184261547078901,0.15291093449211826,-0.01606400387659018,-0.07439742293001506,-0.05627380945039368,-0.14766804495235736,0.08742425706012676,0.005321083269280022,0.07305981761775597,-0.0020823174404300585,0.02694770434096958,-0.07216985058830289,0.07398104174980082,-0.05074496870915634,0.08103837310139102,0.1290784082337269,-0.07952346979113677,-0.1031312821766938,0.03456154738055141,0.0922312942692896,-0.07609108084120345,0.00804396297639657,0.09313135333048214,-0.05174504089986021,-0.1993285170447388,-0.15375637748304205,-0.030741170034907023,0.1239567553400656,-0.050012294910917555,0.013066693978701437,0.18715009406411032,0.01922346267961966,0.11466547208564618,0.129629641374662,-0.12695594142034555,-0.01675232311591561,0.10597831065255886,0.08550987675773905,-0.07586226359867737,-0.25177206863008716,0.07568042745093856,-0.09746074591007342,0.028057790167470086,-0.005486651780104031,-0.03746037939985251,-0.04612727639738239,-0.11886223447504035,0.07905913598714076,0.1723759556711557,-0.10742607541033665,0.01502112251233117,-0.14769442860119597,-0.10099332209091437,0.01864700412269962,-0.04974792080690484,-0.20406467426470642,0.06759796079513673,-0.05036380084092193,-0.10147615239664438,0.0270860396654599,-0.017265396224962967,-0.08761542708783597,-0.06003082301547355,-0.029464525556256158,0.029063385542079576,0.11336791152063778,-0.19976737614259274,0.12623707742612647,-0.053685717546674616,-0.1209074461590652,0.07146336553040834,-0.16879776682352,-0.1027715979203192,0.10971506373923552,0.22560191990427303,0.03184450168427755,-0.0751255714426475,0.13746866139024283,0.03316783233242936,0.008352907393038784,-0.08641063719251535
5,-0.0983008621050332,-0.04325730491975593,-0.09964698864834272,0.09786341998592087,0.05651620231702845,-0.08349493966884787,-0.11838788717430118,-0.022535302907722925,-0.08981053645969199,0.025779622109227997,0.024497390710390234,0.0034982191503277055,0.21283038917064936,-0.04727442673795521,0.01834254942444379,-0.045142662199815935,0.16103132039802914,-0.09631184805729269,0.0692910571372468,-0.029533996983316855,0.09549482079334268,-0.005647877393251434,-0.002187627595130326,-0.09562522083775522,0.03333691029067998,-0.0857403049269675,0.01638337797155064,0.05244321536304945,-0.12851932599951824,-0.16970918147382333,-0.05728829378166449,-0.02202547204659655,-0.03855435036133714,-0.15544329093175052,0.2257450071861409,0.03774986652516426,-0.04009318900860282,0.09338856470911407,0.01198524055512752,0.04939643778094429,0.04881279826427189,0.08071978772995413,-0.07989095753528745,0.09887497695855452,-0.004309218327544643,-0.18644301451347994,-0.14355261052770055,-0.10280526923797197,0.10909166935086369,-0.11363158998711531,-0.0344268027890649,0.06594312950771317,0.037916474178677766,-0.05575080189535392,-0.03137622035558367,0.11124841174051675,0.06399293553667346,0.13773722905230962,0.03187020556546425,0.06007241815551873,-0.025481776340447182,-0.015655706454571885,-0.019187605636284813,-0.02081126175869198,0.08877398294226506,0.1781839632093091,-0.10551835945514626,-0.07306617731393464,-0.09281511479075726,0.08678180283629292,0.11484098774623616,-0.26928309437924036,0.023811539662290715,0.16544351940732857,0.30459438880709583,0.119856084423075,-0.045153724075867624,0.26238288511929087,-0.03389216313173522,-0.06738913546192386,0.03700007763666545,-0.023382422523929327,0.17096112781551281,-0.2240792842489735,0.17082985735366488,-0.021842766774839782,-0.0384441924801983,0.15773650838230205,-0.12723457430163856,0.023434312261562253,-0.03357514201001209,-0.06080091363986592,0.038155745618711136,-0.1800399001690048,0.09460388645832553,-0.025590685640642225,-0.013427279179362909,0.1802742267297119,-0.25824398170547685,-0.0909573878729166
6,0.09266626160904175,-0.08261917908083266,-0.17811404787388588,-0.14263895695084317,0.07993159006050837,-0.10879095679323611,0.04052261987805724,-0.1698519975270342,0.10336686414662433,0.10119393702812685,-0.10509211837920533,0.07879704630057291,0.03031430224383086,0.020245599089689117,0.09368369725296163,-0.047003291521852536,0.0577741230123532,-0.1256809689458405,0.059635767633746846,-0.06260260381438286,0.027434973827623242,0.19288297951110592,0.14405621223559018,-0.06082351570052797,0.04484479081147215,0.1647907737131829,0.08829719222225503,0.22907220940649334,0.05827236187194768,0.020416960048572463,0.057203053140760796,0.12489817731505856,0.15553253649453289,-0.10537483843737844,-0.029864225070233397,0.06946929471468265,0.29478109747405634,-0.12482940303510223,0.024023859379830884,-0.1971578692049442,0.04788573855285855,0.05034392114035144,0.029335501016126198,0.12758321945193898,0.2508493475636479,-0.0592261696701251,-0.013923025294079768,0.028150117479945357,-0.00963123926609274,0.07791073551423333,0.08883552508367265,0.014047373292061597,0.10482148278138577,-0.027010085592507185,0.022630351342627652,-0.043715215764798795,-0.024484906055753246,0.13623236323418625,-0.12377669010339569,0.0009108255484675689,-0.09196512233472845,0.0017862845030324733,0.010550690983790398,-0.1288920784364123,0.09329803912429149,0.1922594307638832,0.09271753643607072,-0.016879814563362464,-0.04199921379046091,-0.13114465671497127,-0.0666685419126547,-0.07341487287708222,0.05829806531995345,0.04011741334825287,-0.03597266439900967,-0.04234988768160435,-0.05231592591082874,0.14414242606171315,0.04041084672557027,0.09381566400038302,-0.049374602887557295,0.040460853712694075,-0.040617669993130705,0.09147188213692656,0.03780379238686669,0.05831476633293792,0.04684876835120781,-0.08481302187153,-0.054036555253006775,-0.14595172764017914,-0.0020512559681495264,0.1980033324286307,-0.018376979525496887,0.07442878004626453,-0.0527325329948335,0.06139591493627412,-0.029211243671079197,0.14382969714772456,-0.014194924259071573,0.02648278957315616
7,0.1366270644655763,-0.05853540307523373,0.06571518887668444,-0.06194884654416491,-0.06121482051589789,-0.11881830294712764,-0.044711891113139016,0.168860210706157,-0.01325345759860815,0.057215899649126906,0.06931773229709842,-0.17493025595916678,-0.08721450433222948,0.0323257240965881,0.01100656422866607,-0.10174948814924538,0.25318496633730503,-0.15177422402405782,0.003416157816562782,0.11559694020348961,0.005232848281121092,-0.21720322821040652,-0.0966525127723459,0.08459233081478534,-0.08472660128349764,-0.09638668837797865,0.08003579461253789,0.023901403157451245,0.004729118764769107,0.0760168269285864,-0.14031700391207033,0.04469032200026033,0.017191356459016226,0.11886188766199851,0.030703660707423707,0.07115194067652938,0.12643927223828066,0.00045976639160107244,-0.055331721386192516,-0.08890474341291381,-0.0942016351800697,-0.038382208264562345,0.002048987864179832,-0.24169901581056288,-0.12565636367847047,0.15241666808349089,-0.15435761696194306,0.10494413954612344,-0.034829786395343496,0.04454954575264565,-0.11186822427970325,-0.171444124735748,-0.17611624865318004,-0.0676757158668602,-0.12416011665300537,-0.019656667119411265,0.1221516619315911,0.01478886346973332,0.11164185188997654,-0.06551786073021702,-0.008757999041804887,0.07072821351913983,0.15132831662970644,-0.06476346299167782,0.14299305228519035,0.10910519778286495,-0.05319005923879776,0.005492402222721616,-0.030930525203655166,-0.06896432602171064,0.02479496227278112,-0.05706819791163999,-0.1150288984665675,0.15356810658037603,0.07912031321784616,-0.0993358198993799,-0.016030332153373024,0.004258491004389111,-0.11008618662113409,-0.023934216194034488,0.04357264831775353,0.060535800759765196,0.11450422466651848,0.13610744516947182,-0.0019584147429102233,-0.06375866747373339,0.017293930845194705,0.041698189394986894,-0.01637527638010472,-0.08530096727910089,-0.14651300045133164,-0.07228830878807484,-0.009886108920526448,-0.13675488731604082,-0.12173724320847634,-0.08882869428327393,-0.0850860196196213,0.03749554767240893,-0.06109310380478991,-0.10090303539965428
8,-0.051333688126914995,-0.08318262547777208,-0.12837645376872167,-0.0779013294072915,0.10784983748613663,0.012154872721455436,-0.16155213201758648,-0.10210150756492944,-0.16180032047252518,0.002500993784102024,-0.020009524266832668,0.15206204731365786,-0.03425733123586099,0.08244136294369821,-0.22369631081115682,0.015720978599470182,-0.00431485992955049,-0.06636643395769293,0.02868355930376705,0.05461088715258432,-0.2498689243331262,-0.19062323807311318,-0.02108455652151472,0.08308995837806822,0.20960373302768848,-0.04319673543994919,0.09775173403800305,-0.14421292252488443,0.15907654244851507,0.05024950162332131,-0.042093953507563654,-0.21301443193774156,0.02155479152267992,0.13510624714554903,-0.20045677257914432,0.1334794602100315,-0.07319886530763633,0.11406364858234384,0.01849419296733485,0.08802572181962515,0.03734819132352565,-0.04928254370478773,-0.07480200826836583,0.06368840059049374,0.07679183807031267,-0.03147876529583706,-0.039159620525062444,0.05634594672606393,0.018247797234478075,0.059805752035054865,0.0652694330833055,-0.010646994004237284,0.01517431292095388,-0.1330455354591189,0.21045372232537746,-0.03164292831248814,0.010427017300293938,0.06697932495725666,-0.18300676107762712,-0.01985649090111893,0.22693896142413933,0.05284090657344969,-0.05170871097045544,0.12811902327142355,0.016549271250746612,-0.0751872251127922,0.0009377253703175979,-0.07494413310852119,-0.17205387916861037,-0.0656846363113653,0.04895577951266539,0.04740136675429071,-0.08307875532809969,-0.08642471587983393,0.20463721494626583,0.11757101823936413,-0.14986533559710774,0.1278688422367631,0.21048456145768002,0.07042080321701767,-0.0989655083221865,-0.06604552647445615,-0.12042844746356801,-0.07054490792431518,0.13814155191089117,-0.18143878069494584,0.1347272590795,-0.016455862374136782,0.24138957681626783,0.04349139780960035,-0.12407891265483438,0.08048120286222185,0.05605264213028408,-0.04679090742093132,-0.053444789386586845,-0.05520940845486228,-0.037865420178281865,-0.16730616454427907,-0.32181321189370155,-0.02594223603077817
9,0.0519981730522161,0.02042848043923081,-0.03465644232006791,-0.22346632753412635,0.07980348964165945,-0.16872085714195603,0.16161484287522423,0.045305995658737795,-0.10796136139098622,0.0905020102626569,-0.24228887939047894,-0.14651020349647373,-8.129834086450376e-05,0.05430842793277073,-0.18486218735445945,-0.2113326800005935,0.07875042664245212,0.1337649351712707,0.159957505235767,0.11870636009771118,0.17185992974642278,-0.0076280935450160426,0.060676632586907434,-0.010465504288494435,-0.11956924590952926,0.09969389750864394,-0.05608299285900772,0.0022088250047400974,-0.04358216013386096,-0.04115207112684471,0.03949695040156348,0.015232494559845728,0.0946929640374228,0.005928910309002598,-0.013122990287180053,-0.0963272395339381,0.16360321548813722,-0.07068564552491587,-0.17227436061371623,0.027865524118138373,-0.2777641939074982,-0.03251074595118867,0.16306735036503564,-0.11329833998954308,0.002051692267012231,-0.18810078054637325,0.013214992331682949,0.18944585608228076,0.08608202955798828,0.09786090106359105,-0.1664460629654436,0.17969959615182524,0.1677211901674476,0.010819512406218992,0.21744122886986933,0.023077364411788728,-0.1272077111038397,0.10714525513790657,-0.002419289235980719,0.0558601818607588,0.04187773256563286,-0.02707894392450007,-0.18969601870437805,0.08752644826216174,0.11626871093415606,0.11730010744115545,-0.0241937356849316,-0.023445328015756033,0.13442395779729818,-0.13167755259165131,-0.0030523180733389985,-0.17367543225405205,0.08298582198749967,0.14693468763968115,-0.15031541665796902,-0.1052068948813533,-0.3021529625560946,0.12782244344585825,0.0007884757397539258,0.06863928668133475,-0.06568932513373649,0.1364055595452979,0.21262651060229518,0.06725690276830139,0.006230796919613654,0.03482573053832651,0.25362931201062977,0.1566644870536207,-0.009415392638444707,0.083191198256062,-0.13233669077155033,-0.005802816916295627,-0.18560162515640133,-0.05734641143912803,0.022020473744577503,-0.13407315687098378,0.0037525524194792527,-0.1716230783134822,-0.021665303785205852,0.009208089092234667
