,mag,longitude,latitude,time
0,3,-65,19,2002-01-01
1,3,-73,-32,2002-01-01
2,3,-70,-33,2002-01-01
3,2,9,47,2002-01-01
4,2,8,44,2002-01-01
5,4,146,-6,2002-01-01
6,3,-69,-32,2002-01-01
7,3,-151,63,2002-01-01
8,3,-176,51,2002-01-01
9,3,-69,-31,2002-01-01
10,2,-121,36,2002-01-01
11,4,-67,-31,2002-01-01
12,4,-67,-31,2002-01-01
13,4,-177,-32,2002-01-01
14,3,-94,17,2002-01-01
15,6,-129,-55,2002-01-01
16,6,125,6,2002-01-01
17,4,-71,-30,2002-01-01
18,2,-4,37,2002-01-01
19,3,-70,-33,2002-01-01
20,3,21,37,2002-01-01
21,2,-4,35,2002-01-01
22,4,-104,19,2002-01-01
23,3,-69,-33,2002-01-01
24,3,-71,-31,2002-01-01
25,4,100,-2,2002-01-01
26,3,-69,-33,2002-01-01
27,5,73,-27,2002-01-01
28,3,-71,-32,2002-01-01
29,3,-116,33,2002-01-01
30,5,74,-27,2002-01-01
31,4,-95,17,2002-01-01
32,4,21,37,2002-01-01
33,5,74,-27,2002-01-01
34,3,-97,16,2002-01-02
35,2,-153,57,2002-01-02
36,3,173,-40,2002-01-02
37,2,-151,60,2002-01-02
38,4,-101,18,2002-01-02
39,3,-69,-31,2002-01-02
40,3,-71,-32,2002-01-02
41,3,-4,38,2002-01-02
42,5,-178,-18,2002-01-02
43,5,-178,-18,2002-01-02
44,2,2,42,2002-01-02
45,3,-104,19,2002-01-02
46,3,-110,43,2002-01-02
47,3,22,37,2002-01-02
48,4,-73,-37,2002-01-02
49,5,177,-16,2002-01-02
50,3,-70,-32,2002-01-02
51,3,25,38,2002-01-02
52,4,-116,33,2002-01-02
53,2,8,45,2002-01-02
54,4,133,-4,2002-01-02
55,2,-71,-33,2002-01-02
56,6,178,-17,2002-01-02
57,4,-101,17,2002-01-02
58,4,178,-17,2002-01-02
59,4,120,16,2002-01-02
60,4,-176,51,2002-01-02
61,2,8,44,2002-01-02
62,7,167,-17,2002-01-02
63,5,167,-17,2002-01-02
64,5,167,-17,2002-01-02
65,5,167,-17,2002-01-02
66,4,167,-17,2002-01-02
67,4,-95,16,2002-01-02
68,4,168,-17,2002-01-02
69,4,-70,-31,2002-01-02
70,5,126,8,2002-01-02
71,4,167,-17,2002-01-02
72,4,167,-17,2002-01-02
73,5,168,-17,2002-01-02
74,4,168,-17,2002-01-02
75,4,168,-17,2002-01-02
76,4,128,-6,2002-01-03
77,2,7,44,2002-01-03
78,3,23,39,2002-01-03
79,5,102,-4,2002-01-03
80,4,69,36,2002-01-03
81,2,117,-30,2002-01-03
82,4,-74,8,2002-01-03
83,3,-68,19,2002-01-03
84,4,159,-8,2002-01-03
85,4,-109,20,2002-01-03
86,4,-109,20,2002-01-03
87,4,12,43,2002-01-03
88,3,-71,-32,2002-01-03
89,5,173,52,2002-01-03
90,3,-71,-32,2002-01-03
91,3,-71,-32,2002-01-03
92,4,124,0,2002-01-03
93,2,-4,36,2002-01-03
