,mag,longitude,latitude,time
0,4,-29,-55,2014-07-01
1,2,178,51,2014-07-01
2,4,-27,-55,2014-07-01
3,4,-70,-20,2014-07-01
4,2,178,51,2014-07-01
5,4,-27,-55,2014-07-01
6,2,-97,36,2014-07-01
7,2,-166,54,2014-07-01
8,4,167,-14,2014-07-01
9,4,-178,-22,2014-07-01
10,4,-29,-55,2014-07-01
11,4,-27,-55,2014-07-01
12,2,-124,40,2014-07-01
13,4,-27,-55,2014-07-01
14,4,149,44,2014-07-01
15,4,149,44,2014-07-01
16,3,-166,67,2014-07-01
17,2,-141,56,2014-07-01
18,3,-66,19,2014-07-01
19,3,-161,54,2014-07-01
20,5,-141,-56,2014-07-01
21,2,-64,18,2014-07-01
22,2,-155,19,2014-07-01
23,4,-28,-55,2014-07-01
24,4,-27,-55,2014-07-01
25,3,-162,67,2014-07-01
26,4,-28,-55,2014-07-01
27,3,-97,35,2014-07-01
28,4,-177,-30,2014-07-01
29,4,-28,-55,2014-07-01
30,2,-122,38,2014-07-01
31,3,-97,36,2014-07-01
32,4,153,-5,2014-07-01
33,4,9,-53,2014-07-01
34,4,129,26,2014-07-01
35,3,-117,36,2014-07-01
36,4,-66,-27,2014-07-01
37,5,119,13,2014-07-01
38,4,-68,-31,2014-07-01
39,4,-29,-55,2014-07-01
40,2,-176,51,2014-07-01
41,4,-28,-55,2014-07-01
42,4,146,19,2014-07-01
43,4,178,51,2014-07-01
44,4,29,36,2014-07-01
45,4,155,-7,2014-07-01
46,4,155,-7,2014-07-01
47,2,-64,18,2014-07-01
48,4,107,-9,2014-07-01
49,3,178,51,2014-07-01
50,4,-177,-30,2014-07-01
51,4,-27,-55,2014-07-01
52,4,150,45,2014-07-01
53,4,-28,-55,2014-07-01
54,4,-39,8,2014-07-01
55,3,-152,62,2014-07-01
56,2,-97,36,2014-07-01
57,3,-97,36,2014-07-01
58,5,-72,-33,2014-07-01
59,2,-97,36,2014-07-01
60,4,139,42,2014-07-01
61,4,-173,52,2014-07-01
62,2,178,51,2014-07-01
63,2,-97,36,2014-07-01
64,4,129,-6,2014-07-01
65,4,127,3,2014-07-01
66,4,-166,52,2014-07-01
67,4,130,31,2014-07-01
68,4,167,-14,2014-07-01
69,2,178,51,2014-07-01
70,4,128,-7,2014-07-01
71,5,-177,-30,2014-07-01
72,5,-176,-30,2014-07-01
73,4,-177,-28,2014-07-01
74,5,-177,-30,2014-07-01
75,2,178,51,2014-07-01
76,4,-29,-55,2014-07-01
77,4,-176,-30,2014-07-01
78,4,154,-7,2014-07-01
79,4,-176,-30,2014-07-01
80,4,-71,-19,2014-07-01
81,4,-177,-30,2014-07-01
82,4,94,25,2014-07-01
83,4,145,18,2014-07-01
84,2,-97,36,2014-07-01
85,5,-27,0,2014-07-01
86,4,-177,-28,2014-07-01
87,2,178,51,2014-07-01
88,4,147,18,2014-07-01
89,2,179,51,2014-07-01
90,2,-66,19,2014-07-01
91,2,-97,36,2014-07-01
92,4,154,-7,2014-07-01
93,2,179,50,2014-07-01
94,2,-64,18,2014-07-02
95,4,-176,-30,2014-07-02
96,3,178,51,2014-07-02
97,2,-64,18,2014-07-02
98,4,-178,-32,2014-07-02
99,2,-117,36,2014-07-02
100,2,-97,36,2014-07-02
101,4,26,35,2014-07-02
102,2,-152,60,2014-07-02
103,4,-101,17,2014-07-02
104,3,-162,67,2014-07-02
105,4,-179,-33,2014-07-02
106,4,21,35,2014-07-02
107,4,-177,-21,2014-07-02
108,3,-126,45,2014-07-02
109,4,-71,-18,2014-07-02
110,6,155,-62,2014-07-02
111,2,-64,18,2014-07-02
112,4,142,33,2014-07-02
113,5,124,0,2014-07-02
114,4,-27,-55,2014-07-02
115,4,-177,-29,2014-07-02
116,3,-170,52,2014-07-02
117,2,-97,36,2014-07-02
118,2,178,51,2014-07-02
119,4,-179,-23,2014-07-02
120,4,-177,-30,2014-07-02
121,5,-28,-55,2014-07-02
122,4,-35,53,2014-07-02
123,2,-155,19,2014-07-02
124,2,-66,19,2014-07-02
125,3,-173,51,2014-07-02
126,4,126,1,2014-07-02
127,4,170,-22,2014-07-02
128,4,170,-22,2014-07-02
129,4,107,-8,2014-07-02
130,4,-177,-31,2014-07-02
131,4,140,27,2014-07-02
132,4,129,26,2014-07-02
133,2,-97,36,2014-07-02
134,3,-68,19,2014-07-02
135,4,156,-7,2014-07-02
136,2,-66,19,2014-07-02
137,4,129,-6,2014-07-02
138,4,153,-2,2014-07-02
