,mag,longitude,latitude,time
0,5,-9,-48,2003-01-01
1,4,-82,8,2003-01-01
2,3,25,36,2003-01-01
3,4,134,-3,2003-01-01
4,3,-119,33,2003-01-01
5,4,2,36,2003-01-01
6,4,117,-8,2003-01-01
7,4,160,52,2003-01-01
8,4,49,31,2003-01-01
9,3,-69,-31,2003-01-01
10,2,-66,18,2003-01-01
11,3,-71,-30,2003-01-01
12,3,24,35,2003-01-01
13,3,21,38,2003-01-01
14,3,23,40,2003-01-01
15,4,139,43,2003-01-01
16,2,15,42,2003-01-01
17,3,21,38,2003-01-01
18,3,-90,12,2003-01-01
19,3,70,36,2003-01-01
20,3,-89,14,2003-01-01
21,3,-71,-30,2003-01-01
22,3,-71,-32,2003-01-01
23,5,119,-7,2003-01-01
24,2,-106,39,2003-01-01
25,4,158,-54,2003-01-01
26,5,-168,52,2003-01-01
27,3,-71,-32,2003-01-01
28,4,21,38,2003-01-01
29,4,-94,14,2003-01-01
30,3,21,38,2003-01-01
31,3,-145,62,2003-01-01
32,4,141,-3,2003-01-01
33,3,21,38,2003-01-01
34,2,-61,16,2003-01-01
35,2,-112,38,2003-01-01
36,3,-72,-34,2003-01-01
37,3,21,38,2003-01-01
38,3,20,37,2003-01-01
39,3,20,38,2003-01-01
40,2,0,42,2003-01-01
41,3,6,49,2003-01-01
42,4,-168,52,2003-01-01
43,5,166,-11,2003-01-01
44,3,21,38,2003-01-01
45,4,-168,52,2003-01-01
46,3,21,38,2003-01-01
47,3,21,38,2003-01-01
48,4,-95,16,2003-01-01
49,3,140,31,2003-01-01
50,2,-8,42,2003-01-01
51,2,-115,32,2003-01-01
52,3,-71,-32,2003-01-01
53,3,-71,-32,2003-01-01
54,3,-143,62,2003-01-01
55,3,-70,-30,2003-01-01
56,4,121,19,2003-01-01
57,4,96,26,2003-01-01
58,3,130,31,2003-01-01
59,2,-71,-35,2003-01-01
60,4,126,-7,2003-01-01
61,4,-168,52,2003-01-01
62,3,-146,63,2003-01-01
63,4,133,-20,2003-01-01
64,4,69,35,2003-01-01
65,4,-168,52,2003-01-01
66,4,105,29,2003-01-01
67,3,-70,-34,2003-01-01
68,2,-61,16,2003-01-01
69,3,151,-6,2003-01-01
70,3,25,38,2003-01-01
71,2,13,41,2003-01-01
72,4,151,-5,2003-01-01
73,2,0,42,2003-01-01
74,4,71,36,2003-01-01
75,3,-118,35,2003-01-01
76,2,0,43,2003-01-01
77,3,-127,43,2003-01-01
78,3,-146,63,2003-01-01
79,4,41,11,2003-01-01
80,5,-72,-17,2003-01-02
81,4,-15,70,2003-01-02
82,3,-97,15,2003-01-02
83,4,117,-8,2003-01-02
84,3,20,38,2003-01-02
85,3,-68,-33,2003-01-02
86,2,-116,34,2003-01-02
87,4,71,36,2003-01-02
88,4,126,8,2003-01-02
89,3,49,32,2003-01-02
90,4,-71,-30,2003-01-02
91,3,-147,63,2003-01-02
92,3,-178,-21,2003-01-02
93,2,-70,-33,2003-01-02
94,4,153,47,2003-01-02
95,4,-90,14,2003-01-02
96,4,-76,-43,2003-01-02
97,3,-70,-27,2003-01-02
98,4,71,36,2003-01-02
99,3,-98,15,2003-01-02
100,3,21,38,2003-01-02
101,3,21,38,2003-01-02
102,4,127,2,2003-01-02
103,4,167,-17,2003-01-02
104,4,67,36,2003-01-02
105,4,133,-4,2003-01-02
106,3,-2,48,2003-01-02
107,2,-118,35,2003-01-02
108,2,-61,16,2003-01-02
109,4,129,-6,2003-01-02
110,3,-118,35,2003-01-02
111,3,-118,35,2003-01-02
112,3,20,41,2003-01-02
113,2,13,41,2003-01-02
114,3,-147,63,2003-01-02
115,2,-115,32,2003-01-02
116,2,-115,32,2003-01-02
117,3,23,39,2003-01-02
118,3,19,39,2003-01-02
119,3,-148,63,2003-01-02
120,3,21,38,2003-01-02
